,z,n,symbol,start_level_idx,start_level_energy,unc_sle,start_level_jp,end_level_idx,end_level_energy,unc_ele,end_level_jp,gamma_idx,energy,unc_en,relative_intensity,unc_ri,multipolarity,mixing_ratio,unc_mr,b_e1,unc_be1,b_e2,unc_be2,b_m1,unc_bm1,b_m2,unc_bm2,tot_conv_coeff,tce_unc,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,84,126,Po,1,1181.398,0.01,2+,0,0.0,,0+,0,1181.39,0.01,100.0,,E2,,,,,0.56,,,,,,0.00535,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
1,84,126,Po,2,1426.701,0.014,4+,1,1181.398,0.01,2+,0,245.31,0.01,100.0,,E2,,,,,4.46,,,,,,0.236,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
2,84,126,Po,3,1473.357,0.021,6+,2,1426.701,0.014,4+,0,46.85,0.05,100.0,,E2,,,,,3.05,,,,,,259.0,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
3,84,126,Po,4,1556.97,0.03,8+,3,1473.357,0.021,6+,0,83.54,0.08,100.0,,E2,,,,,1.12,,,,,,15.97,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
4,84,126,Po,5,2187.96,0.04,8+,4,1556.97,0.03,8+,0,630.97,0.01,100.0,,M1+E2,0.52,0.05,,,,,,,,,0.0583,0.0019,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
5,84,126,Po,6,2290.14,0.04,2+,1,1181.398,0.01,2+,0,1108.55,0.07,11.2,1.1,M1+E2,0.61,0.31,,,,,,,,,0.0133,0.0019,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
6,84,126,Po,6,2290.14,0.04,2+,0,0.0,,0+,1,2290.22,0.05,100.0,2.0,E2,,,,,,,,,,,0.00198,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
7,84,126,Po,7,2326.018,0.023,6+,4,1556.97,0.03,8+,0,769.2,0.06,3.7,0.3,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
8,84,126,Po,7,2326.018,0.023,6+,3,1473.357,0.021,6+,1,852.66,0.01,100.0,1.0,M1+E2,0.59,0.15,,,,,,,,,0.0259,0.0021,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
9,84,126,Po,7,2326.018,0.023,6+,2,1426.701,0.014,4+,2,899.23,0.14,1.9,0.3,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
10,84,126,Po,8,2382.543,0.017,4+,6,2290.14,0.04,2+,0,92.1,0.2,0.05,0.02,(E2),,,,,,,,,,,10.07,0.18,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
11,84,126,Po,8,2382.543,0.017,4+,3,1473.357,0.021,6+,1,909.0,0.08,5.9,0.4,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
12,84,126,Po,8,2382.543,0.017,4+,2,1426.701,0.014,4+,2,955.84,0.01,100.0,1.4,M1+E2,0.47,0.17,,,,,,,,,0.0206,0.0017,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
13,84,126,Po,8,2382.543,0.017,4+,1,1181.398,0.01,2+,3,1201.46,0.13,6.8,0.9,E2,,,,,,,,,,,0.00518,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
14,84,126,Po,9,2386.784,0.019,3-,2,1426.701,0.014,4+,0,960.01,0.05,11.3,0.6,E1,,,,,,,,,,,0.00292,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
15,84,126,Po,9,2386.784,0.019,3-,1,1181.398,0.01,2+,1,1205.38,0.02,100.0,1.5,E1,,,,,,,,,,,0.00197,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
16,84,126,Po,9,2386.784,0.019,3-,0,0.0,,0+,2,2386.8,0.3,1.0,0.3,[E3],,,,,,,,,,,0.00309,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
17,84,126,Po,10,2393.78,0.06,1+,1,1181.398,0.01,2+,0,1212.18,0.16,37.0,6.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
18,84,126,Po,10,2393.78,0.06,1+,0,0.0,,0+,1,2393.79,0.07,100.0,5.0,M1,,,,,,,,,,,0.00295,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
19,84,126,Po,11,2403.282,0.021,5+,8,2382.543,0.017,4+,0,20.72,,0.1,0.06,[M1],,,,,,,,,,,214.0,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
20,84,126,Po,11,2403.282,0.021,5+,7,2326.018,0.023,6+,1,77.2,0.2,6.7,1.8,M1,,,,,,,,,,,4.47,0.08,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
21,84,126,Po,11,2403.282,0.021,5+,3,1473.357,0.021,6+,2,929.93,0.02,99.6,2.0,M1+E2,0.72,0.11,,,,,,,,,0.0194,0.0012,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
22,84,126,Po,11,2403.282,0.021,5+,2,1426.701,0.014,4+,3,976.55,0.02,100.0,2.0,M1+E2,0.61,0.2,,,,,,,,,0.0182,0.0019,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
23,84,126,Po,12,2413.834,0.025,3+,6,2290.14,0.04,2+,0,123.77,0.1,8.4,1.3,M1 E2,,,,,,,,,,,4.5,1.6,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
24,84,126,Po,12,2413.834,0.025,3+,2,1426.701,0.014,4+,1,987.12,0.1,15.8,2.2,M1,,,,,,,,,,,0.0215,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
25,84,126,Po,12,2413.834,0.025,3+,1,1181.398,0.01,2+,2,1232.36,0.03,100.0,4.0,M1+E2,1.15,0.16,,,,,,,,,0.0081,0.0006,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
26,84,126,Po,13,2438.36,0.03,7+,7,2326.018,0.023,6+,0,112.29,0.1,6.5,1.1,(M1),,,,,,,,,,,7.98,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
27,84,126,Po,13,2438.36,0.03,7+,5,2187.96,0.04,8+,1,250.35,0.03,76.0,5.0,M1,,,,,,,,,,,0.832,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
28,84,126,Po,13,2438.36,0.03,7+,4,1556.97,0.03,8+,2,881.39,0.02,100.0,2.0,M1+E2,0.56,0.17,,,,,,,,,0.0242,0.0022,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
29,84,126,Po,13,2438.36,0.03,7+,3,1473.357,0.021,6+,3,965.01,0.03,66.5,0.2,M1+E2,1.0,0.2,,,,,,,,,0.0153,0.0017,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
30,84,126,Po,14,2608.58,0.06,0+,10,2393.78,0.06,1+,0,214.8,0.08,42.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
31,84,126,Po,14,2608.58,0.06,0+,1,1181.398,0.01,2+,1,1427.2,0.1,100.0,49.0,E2,,,,,,,,,,,0.0038,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
32,84,126,Po,14,2608.58,0.06,0+,0,0.0,,0+,2,2608.56,0.1,,,E0,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
33,84,126,Po,16,2845.97,0.07,(3)-,9,2386.784,0.019,3-,0,459.0,0.3,38.0,17.0,M1,,,,,,,,,,,0.16,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
34,84,126,Po,16,2845.97,0.07,(3)-,1,1181.398,0.01,2+,1,1664.57,0.07,100.0,9.0,E1+M2,0.25,0.05,,,,,,,,,0.0021,0.0003,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
35,84,126,Po,17,2849.17,0.04,11-,5,2187.96,0.04,8+,0,661.17,0.03,4.88,0.24,E3,,,,,,,,,,,0.0484,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
36,84,126,Po,17,2849.17,0.04,11-,4,1556.97,0.03,8+,1,1292.2,0.01,100.0,1.0,E3,,,,,,,,,,,0.00981,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
37,84,126,Po,19,2910.059,0.019,5-,11,2403.282,0.021,5+,0,506.8,0.2,1.5,0.04,E1,,,,,,,,,,,0.00998,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
38,84,126,Po,19,2910.059,0.019,5-,8,2382.543,0.017,4+,1,527.4,0.2,1.5,0.3,E1,,,,,,,,,,,0.0092,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
39,84,126,Po,19,2910.059,0.019,5-,3,1473.357,0.021,6+,2,1436.7,0.02,61.0,1.6,E1,,,,,,,,,,,0.00157,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
40,84,126,Po,19,2910.059,0.019,5-,2,1426.701,0.014,4+,3,1483.39,0.02,100.0,2.0,E1,,,,,,,,,,,0.00152,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
41,84,126,Po,20,2999.48,0.04,(9)-,5,2187.96,0.04,8+,0,811.51,0.01,100.0,2.0,E1,,,,,,,,,,,0.00398,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
42,84,126,Po,20,2999.48,0.04,(9)-,4,1556.97,0.03,8+,1,1442.6,0.03,32.4,1.6,E1+M2,0.18,0.03,,,,,,,,,0.00211,0.0002,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
43,84,126,Po,21,3016.49,0.03,(7)-,13,2438.36,0.03,7+,0,578.01,0.05,19.7,1.7,E1+M2,0.25,0.05,,,,,,,,,0.021,0.006,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
44,84,126,Po,21,3016.49,0.03,(7)-,7,2326.018,0.023,6+,1,690.6,0.2,35.0,7.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
45,84,126,Po,21,3016.49,0.03,(7)-,4,1556.97,0.03,8+,2,1460.0,1.0,55.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
46,84,126,Po,21,3016.49,0.03,(7)-,3,1473.357,0.021,6+,3,1543.14,0.02,100.0,2.4,E1,,,,,,,,,,,0.00148,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
47,84,126,Po,22,3023.74,0.05,(2)-,12,2413.834,0.025,3+,0,609.94,0.1,30.0,6.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
48,84,126,Po,22,3023.74,0.05,(2)-,9,2386.784,0.019,3-,1,636.95,0.05,100.0,5.0,M1,,,,,,,,,,,0.0672,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
49,84,126,Po,23,3026.437,0.021,5-,19,2910.059,0.019,5-,0,116.47,0.03,9.8,1.3,M1,,,,,,,,,,,7.19,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
50,84,126,Po,23,3026.437,0.021,5-,11,2403.282,0.021,5+,1,622.83,0.23,3.9,1.3,E1,,,,,,,,,,,0.00659,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
51,84,126,Po,23,3026.437,0.021,5-,9,2386.784,0.019,3-,2,639.56,0.16,8.0,3.0,E2,,,,,,,,,,,0.0183,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
52,84,126,Po,23,3026.437,0.021,5-,8,2382.543,0.017,4+,3,643.8,0.2,3.4,0.15,E1,,,,,,,,,,,0.00618,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
53,84,126,Po,23,3026.437,0.021,5-,3,1473.357,0.021,6+,4,1553.0,0.5,0.8,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
54,84,126,Po,23,3026.437,0.021,5-,2,1426.701,0.014,4+,5,1599.7,0.02,100.0,3.0,E1,,,,,,,,,,,0.00144,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
55,84,126,Po,24,3075.08,0.03,(4)-,12,2413.834,0.025,3+,0,661.17,0.03,9.0,3.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
56,84,126,Po,24,3075.08,0.03,(4)-,9,2386.784,0.019,3-,1,688.2,0.1,53.0,8.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
57,84,126,Po,24,3075.08,0.03,(4)-,8,2382.543,0.017,4+,2,692.4,0.2,15.0,8.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
58,84,126,Po,24,3075.08,0.03,(4)-,2,1426.701,0.014,4+,3,1648.45,0.03,100.0,3.0,E1,,,,,,,,,,,0.00142,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
59,84,126,Po,25,3094.53,0.14,4+,11,2403.282,0.021,5+,0,691.2,0.2,100.0,14.0,M1+E2,0.67,0.31,,,,,,,,,0.042,0.008,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
60,84,126,Po,25,3094.53,0.14,4+,7,2326.018,0.023,6+,1,768.9,0.5,11.0,5.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
61,84,126,Po,25,3094.53,0.14,4+,2,1426.701,0.014,4+,2,1667.9,0.5,9.0,4.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
62,84,126,Po,25,3094.53,0.14,4+,1,1181.398,0.01,2+,3,1913.1,0.21,10.0,1.8,E2,,,,,,,,,,,0.00242,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
63,84,126,Po,26,3111.646,0.024,4-,19,2910.059,0.019,5-,0,201.6,0.03,29.0,4.0,M1,,,,,,,,,,,1.52,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
64,84,126,Po,26,3111.646,0.024,4-,9,2386.784,0.019,3-,1,724.86,0.02,100.0,11.0,M1+E2,1.02,0.27,,,,,,,,,0.031,0.005,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
65,84,126,Po,26,3111.646,0.024,4-,8,2382.543,0.017,4+,2,728.4,0.4,8.0,3.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
66,84,126,Po,26,3111.646,0.024,4-,2,1426.701,0.014,4+,3,1684.6,0.4,13.0,4.0,E1,,,,,,,,,,,0.0014,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
67,84,126,Po,27,3125.15,0.03,(6)-,11,2403.282,0.021,5+,0,721.84,0.03,100.0,9.0,E1,,,,,,,,,,,0.00496,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
68,84,126,Po,27,3125.15,0.03,(6)-,7,2326.018,0.023,6+,1,799.19,0.04,55.0,4.0,E1,,,,,,,,,,,0.00409,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
69,84,126,Po,28,3137.99,0.05,(8)-,13,2438.36,0.03,7+,0,699.51,0.25,83.0,14.0,E1,,,,,,,,,,,0.00526,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
70,84,126,Po,28,3137.99,0.05,(8)-,5,2187.96,0.04,8+,1,949.97,0.04,100.0,8.0,E1+M2,0.14,0.04,,,,,,,,,0.004,0.0007,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
71,84,126,Po,28,3137.99,0.05,(8)-,4,1556.97,0.03,8+,2,1581.09,0.04,100.0,6.0,E1+M2,0.25,0.05,,,,,,,,,0.0023,0.0004,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
72,84,126,Po,29,3182.79,0.04,10-,20,2999.48,0.04,(9)-,0,183.31,0.03,19.8,2.5,M1,,,,,,,,,,,1.98,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
73,84,126,Po,29,3182.79,0.04,10-,17,2849.17,0.04,11-,1,333.61,0.02,100.0,2.0,M1,,,,,,,,,,,0.378,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
74,84,126,Po,29,3182.79,0.04,10-,4,1556.97,0.03,8+,2,1625.91,0.06,14.9,1.4,M2+E3,0.44,0.32,,,,,,,,,0.0128,0.0017,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
75,84,126,Po,30,3218.98,0.05,(6)+,13,2438.36,0.03,7+,0,780.62,0.03,100.0,3.0,M1+E2,0.59,0.18,,,,,,,,,0.032,0.004,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
76,84,126,Po,30,3218.98,0.05,(6)+,5,2187.96,0.04,8+,1,1030.6,0.5,8.0,3.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
77,84,126,Po,30,3218.98,0.05,(6)+,3,1473.357,0.021,6+,2,1745.98,0.29,69.0,32.0,M1+E2,3.0,,,,,,,,,,0.00299,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
78,84,126,Po,31,3428.59,0.03,5-,26,3111.646,0.024,4-,0,316.99,0.09,20.6,1.5,M1,,,,,,,,,,,0.435,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
79,84,126,Po,31,3428.59,0.03,5-,23,3026.437,0.021,5-,1,402.15,0.02,100.0,2.5,M1,,,,,,,,,,,0.228,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
80,84,126,Po,31,3428.59,0.03,5-,19,2910.059,0.019,5-,2,518.3,0.2,20.0,10.0,M1,,,,,,,,,,,0.1158,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
81,84,126,Po,31,3428.59,0.03,5-,9,2386.784,0.019,3-,3,1041.7,0.3,35.0,10.0,(E2),,,,,,,,,,,0.0068,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
82,84,126,Po,31,3428.59,0.03,5-,8,2382.543,0.017,4+,4,1046.3,0.3,16.1,2.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
83,84,126,Po,31,3428.59,0.03,5-,3,1473.357,0.021,6+,5,1955.14,0.06,45.0,3.0,E1,,,,,,,,,,,0.00136,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
84,84,126,Po,31,3428.59,0.03,5-,2,1426.701,0.014,4+,6,2001.7,0.2,14.0,1.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
85,84,126,Po,32,3477.26,0.21,,5,2187.96,0.04,8+,0,1289.3,0.2,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
86,84,126,Po,33,3525.37,0.04,6-,23,3026.437,0.021,5-,0,499.06,0.07,28.0,5.0,M1,,,,,,,,,,,0.1281,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
87,84,126,Po,33,3525.37,0.04,6-,19,2910.059,0.019,5-,1,615.26,0.04,100.0,6.0,M1+E2,1.1,0.2,,,,,,,,,0.044,0.006,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
88,84,126,Po,33,3525.37,0.04,6-,13,2438.36,0.03,7+,2,1087.02,0.06,60.0,7.0,(E1+M2),0.29,0.06,,,,,,,,,0.0053,0.0012,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
89,84,126,Po,33,3525.37,0.04,6-,11,2403.282,0.021,5+,3,1122.0,0.2,86.0,20.0,(E1+M2),0.39,0.15,,,,,,,,,0.007,0.004,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
90,84,126,Po,33,3525.37,0.04,6-,3,1473.357,0.021,6+,4,2052.1,0.3,17.0,4.0,(E1),,,,,,,,,,,0.00136,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
91,84,126,Po,34,3637.49,0.2,,9,2386.784,0.019,3-,0,1250.7,0.2,100.0,,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
92,84,126,Po,35,3685.41,0.05,7-,7,2326.018,0.023,6+,0,1359.55,0.07,46.0,5.0,,,,,,,,,,,,,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
93,84,126,Po,35,3685.41,0.05,7-,5,2187.96,0.04,8+,1,1497.41,0.05,100.0,5.0,E1,,,,,,,,,,,0.00151,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
94,84,126,Po,35,3685.41,0.05,7-,4,1556.97,0.03,8+,2,2128.08,0.15,43.0,4.0,E1,,,,,,,,,,,0.00137,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
95,84,126,Po,35,3685.41,0.05,7-,3,1473.357,0.021,6+,3,2211.81,0.22,45.0,6.0,E1,,,,,,,,,,,0.00138,,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2024-04-27
