,energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
0,10.0,,,,69.54,73.92+X,,73.92,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
1,20.02,0.02,0.005,0.0020396078054371,,186.73+X,5.5e-10,166.72+X,M1+E2,0.08,2.0,240.0,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
2,29.49,0.02,0.0012,0.0001386217876093,5e-10,103.42+X,69.54,73.92+X,E2,,,4400.0,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
3,57.75,0.1,0.005,0.0030265491900843,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
4,62.86,0.02,0.016,0.0028086295590554,1e-10,166.30+X,5e-10,103.42+X,M1+E2,0.33,8.0,25.0,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
5,63.29,0.02,3.665,0.3885759127892515,5.5e-10,166.72+X,5e-10,103.42+X,E1,,,0.405,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
6,73.92,0.02,0.013,0.0014427751037497,,73.92,24120.0,0.0,(M1+E2),0.11,3.0,10.6,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
7,73.92,,,,,177.27+X,5e-10,103.42+X,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
8,83.3,0.05,0.06,0.0056603886792339,,186.73+X,5e-10,103.42+X,[E1],,,0.196,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
9,87.02,0.06,0.0145,0.002756011611006,,,,,(M1+E2),,,15.0,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
10,92.0,0.05,,,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
11,92.38,0.01,2.13,0.202820511783202,1e-10,166.30+X,69.54,73.92+X,M1,,,5.27,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
12,92.8,0.02,2.1,0.2008083663595717,5.5e-10,166.72+X,69.54,73.92+X,E1,,,0.1472,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
13,103.35,0.1,0.00315,0.0009828550249146,,177.27+X,69.54,73.92+X,[M1],,,3.81,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
14,103.71,0.06,,,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
15,108.0,0.05,0.008,0.0011872657663724,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
16,112.81,0.05,0.21,0.0225219892549481,,186.73+X,69.54,73.92+X,[E1],,,0.23,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
17,132.9,,,,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
18,184.8,,0.01,0.0050635955604688,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
19,16.228,,7.2,0.5,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
20,92.282,,0.009,0.009,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
21,95.865,,0.014,0.014,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
22,108.373,,0.005,0.005,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
23,109.74,,0.007,0.007,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
24,111.482,,0.0017,0.0017,,,,,,,,,,90,144,Th,,0,,0+,24.1,,3,d,2082240,2592,B-,100,,274,3,91,143,Pa,1-Jun-2006,E. BROWNE and  J. K. TULI,2024-04-27
